COUNTY_FIPS,Countyname,ST_Name,GiZscore,GiPvalue,Gi_Bin,REL_RISK,RISK_BIN,Total_POP,Cases,Incidence,CivNonPop,PerDisable,PD_White,PD_Black,PD_Native,PD_Asian,PD_OthRac,PD_NHwhite,PD_Hispani,PD_NHoth,PDisBpov,PDisApov,PD_age5to17,PDage18to34,PDage35to64,PDage65to74,PDage75,PD_Male,PD_Female,ZPerDisable,ZPD_White,ZPD_Black,ZPD_Native,ZPD_Asian,ZPD_OthRac,ZPD_NHwhite,ZPD_Hispani,ZPD_NHoth,ZPDisBpov,ZPDisApov,ZPD_age5to17,ZPDage18to34,ZPDage35to64,ZPDage65to74,ZPDage75,ZPD_Male,ZPD_Female
26085,Lake,Michigan,-1.5211,0.1282,0,0,1,11881,16,134.67,11437,25.811,22.2,2.335,0.621,0,0.656,21.6141,0.6208,3.5761,7.346,18.532,1.198,2.431,11.751,5.063,5.369,13.5612,12.2497,2.238815069,1.868003373,0.32171068,0.356449543,-0.509258766,0.163931271,1.825558991,-0.169936449,0.525019,2.041478567,1.976010499,0.344536707,1.289830721,2.347289259,1.706339896,1.261072678,2.320082716,1.92463797
26087,Lapeer,Michigan,-0.7349,0.4624,0,0,1,88028,404,458.94,86680,14.294,13.694,0.089,0.069,0.04,0.401,13.341,0.4903,0.4626,2.364,11.966,0.902,1.451,5.951,2.824,3.062,7.1689,7.1251,-0.377031571,0.031190317,-0.523825939,-0.228180418,-0.284212024,-0.226877675,0.105069341,-0.230740956,-0.607474222,-0.650406117,-0.168412833,-0.272540118,-0.169041172,-0.171802553,-0.231231552,-0.674956302,-0.374765862,-0.340854545
26089,Leelanau,Michigan,-1.2935,0.1958,0,0,1,21764,64,294.06,21486,12.506,11.612,0.019,0.605,0,0.27,11.5052,0.2467,0.754,1.069,11.423,0.298,1.112,3.77,3.137,4.152,6.6974,5.8084,-0.783138525,-0.418403474,-0.550178371,0.339503747,-0.509258766,-0.427646192,-0.276707127,-0.344242703,-0.501481441,-1.350123232,-0.345753965,-1.531710398,-0.673691755,-1.11906794,0.039630379,0.239769137,-0.573539559,-0.922943683
26091,Lenawee,Michigan,-1.0513,0.2931,0,0,1,98266,388,394.85,95239,15.678,14.546,0.353,0.142,0.052,0.586,13.8872,0.9586,0.8326,2.847,13.061,1.483,1.6,6.245,2.838,3.462,7.5841,8.0944,-0.062684801,0.215173943,-0.424439622,-0.150865224,-0.216698001,0.056650383,0.218658134,-0.012543634,-0.472891761,-0.389430545,0.189208786,0.938681624,0.052766902,-0.044110658,-0.219116322,-0.339277242,-0.199726966,0.087655367
26093,Livingston,Michigan,-0.8773,0.3803,0,0,1,191224,760,397.44,187540,10.401,9.998,0.077,0.039,0.055,0.231,9.8107,0.2506,0.3397,1.032,9.388,0.867,1.098,3.922,1.856,2.643,5.3541,5.0469,-1.261245426,-0.766935836,-0.528343499,-0.259953785,-0.199819495,-0.487416972,-0.629098578,-0.342425556,-0.652177423,-1.370115149,-1.010374964,-0.345505283,-0.694532782,-1.053050362,-1.068913178,-1.026580117,-1.139844346,-1.259588992
26095,Luce,Michigan,-1.9335,0.0532,-1,0,1,6283,3,47.75,5337,22.035,18.287,0.037,2.323,0,1.387,18.2125,0.1499,3.6725,4.71,17.445,1.255,2.211,7.57,4.085,6.914,10.8863,11.1486,1.381175327,1.023017541,-0.543402032,2.15905859,-0.509258766,1.284250248,1.118155769,-0.389345203,0.560083187,0.617189521,1.621001641,0.463365691,0.962328868,0.531371523,0.860004534,2.557633048,1.192405595,1.437861673
26097,Mackinac,Michigan,-1.7233,0.0848,-1,0,1,10787,20,185.41,10702,17.8,12.913,0.981,2.915,0.14,0.85,12.82,0.1962,4.7842,4.594,13.22,1.075,1.514,6.634,3.588,4.99,9.2786,8.5218,0.419283296,-0.137461341,-0.188020657,2.786053041,0.278404833,0.461252586,-0.003278813,-0.367772416,0.964448921,0.554512158,0.241137404,0.08811627,-0.07525655,0.124842224,0.429913864,0.943016768,0.514635769,0.276601138
26099,Macomb,Michigan,-0.0528,0.9579,0,0,1,874759,9448,1080.07,861993,14.04,11.729,1.57,0.074,0.295,0.373,11.5528,0.273,2.2148,2.448,11.615,1.012,1.42,5.771,2.418,3.391,6.6043,7.4361,-0.434722379,-0.393138117,0.033716239,-0.222884857,1.150460961,-0.26979003,-0.266808141,-0.331988614,0.029864664,-0.605019061,-0.283047708,-0.043221028,-0.21518916,-0.249981265,-0.582573226,-0.398860275,-0.612788405,-0.203367098
26101,Manistee,Michigan,-1.8997,0.0575,-1,0,1,24528,31,126.39,23209,18.252,17.071,0.237,0.383,0.022,0.539,16.8857,0.2327,1.1332,3.106,15.183,0.629,1.779,6.864,3.757,5.063,10.1297,8.1218,0.521945681,0.760430581,-0.468109367,0.104380828,-0.385483058,-0.015381069,0.842231912,-0.350765791,-0.363552605,-0.249487122,0.882243558,-0.841668407,0.319234319,0.224737244,0.576161999,1.004278197,0.87344021,0.099768409
26103,Marquette,Michigan,-2.0835,0.0372,-2,0,1,66516,127,190.93,65059,14.321,13.445,0.117,0.16,0.085,0.515,13.2956,0.1814,0.8438,3.03,11.67,0.742,1.894,5.899,2.505,3.263,7.2135,7.1074,-0.370899083,-0.022579546,-0.513284966,-0.131801203,-0.031034438,-0.052163088,0.09562787,-0.374668253,-0.468817914,-0.290551601,-0.265084978,-0.606095159,0.49042847,-0.194387515,-0.507285724,-0.506277574,-0.355963514,-0.348679393
26105,Mason,Michigan,-0.8962,0.3701,0,0,1,29100,95,326.46,28584,16.404,15.67,0.108,0.154,0.105,0.367,15.2253,0.5493,0.6297,3.647,12.789,1.134,1.851,6.073,3.484,3.862,8.5257,7.8785,0.102210976,0.457894126,-0.516673136,-0.138155877,0.081488933,-0.278985535,0.496931962,-0.203250796,-0.546693873,0.042827132,0.100374922,0.211114691,0.426416744,-0.11881476,0.339915012,-0.003598181,0.19723022,-0.007790099
26107,Mecosta,Michigan,-1.8758,0.0607,-1,0,1,43545,55,126.31,43034,15.379,14.435,0.16,0.105,0.095,0.583,14.212,0.2765,0.89,3.999,11.941,1.327,2.547,5.854,2.524,3.079,7.7288,7.6498,-0.130596422,0.191204245,-0.497097043,-0.190052377,0.025227247,0.052052631,0.286204162,-0.330357842,-0.452013293,0.23302051,-0.17657771,0.613465459,1.462513517,-0.213932192,-0.490843626,-0.660689942,-0.138724731,-0.108894212
26109,Menominee,Michigan,-1.4278,0.1533,0,0,1,22983,86,374.19,22933,18.332,17.237,0.144,0.51,0.009,0.432,16.8752,0.3837,1.0727,3.504,14.852,1.156,1.478,7.177,3.711,4.797,10.0859,8.2458,0.540116014,0.796277156,-0.503120456,0.238888084,-0.458623249,-0.179367568,0.840048312,-0.280409619,-0.385558656,-0.034438927,0.774140584,0.256978509,-0.128847763,0.360681336,0.536354815,0.781051622,0.854975124,0.154586555
26111,Midland,Michigan,-1.4773,0.1396,0,0,1,83209,292,350.92,82790,13.619,12.942,0.364,0.041,0.008,0.263,12.8445,0.1896,0.5846,2.787,10.927,1.04,1.308,5.113,2.394,3.764,7.0178,6.601,-0.53034376,-0.131198987,-0.420298526,-0.257835561,-0.464249418,-0.438374281,0.001816254,-0.370847586,-0.563098384,-0.42184987,-0.507745127,0.015151105,-0.381917377,-0.535767888,-0.603342192,-0.085839551,-0.438466192,-0.572549629
26113,Missaukee,Michigan,-1.9286,0.0538,-1,0,1,15113,40,264.67,14898,18.694,17.922,0.175,0.349,0,0.248,17.6601,0.3893,0.6444,4.802,13.982,1.248,2.054,8.196,3.208,3.987,10.5182,8.1756,0.622336773,0.944198264,-0.491450093,0.068371012,-0.509258766,-0.461363043,1.003277612,-0.277800383,-0.541346948,0.666899154,0.49000286,0.448772658,0.728611636,0.803259708,0.101071903,0.101301525,1.037222991,0.123552411
26115,Monroe,Michigan,-0.266,0.7902,0,0,1,150439,867,576.31,148786,13.719,12.995,0.393,0.059,0.049,0.224,12.7257,0.3233,0.6701,2.31,11.416,1.175,1.569,5.561,2.276,3.097,6.6565,7.0625,-0.507630843,-0.119753996,-0.409381089,-0.23877154,-0.233576507,-0.498145061,-0.02288962,-0.308552088,-0.531998923,-0.67958351,-0.34804013,0.29658817,0.006618913,-0.341189762,-0.705456274,-0.645584384,-0.59078207,-0.368528867
26117,Montcalm,Michigan,-1.4798,0.1389,0,0,1,63968,174,272.01,60749,17.763,17.23,0.061,0.064,0.035,0.374,17.0373,0.2634,0.4626,4.397,13.394,1.435,2.089,7.304,3.083,3.811,8.8413,8.922,0.410879517,0.794765554,-0.534366912,-0.233475979,-0.312342867,-0.268257446,0.873758937,-0.336461589,-0.607474222,0.448068705,0.297964949,0.838615112,0.780714204,0.415840761,-0.007099794,-0.046397262,0.330280016,0.453522284
26119,Montmorency,Michigan,-1.6914,0.0908,-1,0,1,9265,8,86.35,9162,24.22,23.008,0,0.6,0,0.611,22.8225,0.1855,1.2115,4.408,19.872,1.113,1.353,9.605,6.069,6.079,12.6173,11.6023,1.877452561,2.042485498,-0.557331174,0.334208186,-0.509258766,0.094964986,2.076860159,-0.37275792,-0.335072046,0.454012248,2.413647914,0.167335592,-0.314928361,1.415225288,2.576905719,1.85690301,1.922155902,1.638434197
26121,Muskegon,Michigan,-0.1317,0.8952,0,0,1,173588,1125,648.09,168136,15.584,12.498,2.253,0.192,0.028,0.613,12.0331,0.571,2.9797,3.951,11.761,1.267,1.816,6.742,2.499,3.245,7.6176,7.9662,-0.084034942,-0.227077778,0.290840687,-0.097909611,-0.351726047,0.098030154,-0.166924037,-0.193140008,0.308086622,0.20708505,-0.235364826,0.488382319,0.374314176,0.171749451,-0.512477966,-0.521383132,-0.185604127,0.030980477
26123,Newaygo,Michigan,-1.1958,0.2318,0,0,1,48892,247,505.2,47619,18.713,17.638,0.216,0.181,0.023,0.655,17.3061,0.6111,0.7959,5.237,13.501,1.252,2.4,7.963,3.633,3.429,9.8679,8.8452,0.626652227,0.882870389,-0.476015097,-0.109559846,-0.379856889,0.162398686,0.929659097,-0.174456018,-0.486240886,0.901939266,0.332910623,0.457111534,1.243682733,0.70206171,0.468855675,-0.366970764,0.763071272,0.4195704
26125,Oakland,Michigan,-0.2401,0.8103,0,0,1,1259201,14614,1160.58,1244672,11.655,8.767,2.149,0.049,0.284,0.406,8.5163,0.3706,2.7685,1.886,9.792,0.761,1.218,4.545,2.029,3.048,5.4103,6.2452,-0.976425448,-1.032761944,0.251688502,-0.249362663,1.088573107,-0.219214755,-0.89828447,-0.286513366,0.231265499,-0.908680079,-0.878430549,-0.566485498,-0.515895408,-0.782465155,-0.919203549,-0.686705069,-1.116151702,-0.729842342
26127,Oceana,Michigan,-0.6637,0.5069,0,1.255205892,2,26625,461,1731.46,26247,17.271,16.524,0.069,0.354,0.03,0.293,14.935,1.8478,0.4877,3.607,13.732,1.166,1.924,7.147,3.349,3.597,8.9953,8.2752,0.299131966,0.642309638,-0.531355205,0.073666573,-0.340473709,-0.392396758,0.43656062,0.401765696,-0.598344439,0.021214249,0.408354088,0.277825699,0.535087813,0.347651551,0.223089578,-0.225985559,0.39520292,0.16758376
26129,Ogemaw,Michigan,-1.7945,0.0727,-1,0,1,20952,50,238.64,20617,23.325,22.35,0.039,0.475,0.044,0.417,22.1419,0.2086,0.9749,5.147,18.259,1.441,1.727,9.672,5.321,5.054,12.7225,10.6029,1.674171955,1.900394857,-0.542649105,0.201819155,-0.261707349,-0.20235633,1.935321286,-0.361994823,-0.421132074,0.853310277,1.886850041,0.851123426,0.24182479,1.444325142,1.92960628,0.996725418,1.966505834,1.196617622
26131,Ontonagon,Michigan,-1.4782,0.1394,0,0,1,5795,4,69.03,5907,18.842,17.945,0.119,0.254,0.051,0.474,17.8263,0.3555,0.6602,3.293,15.583,0.711,0.914,7.178,4.825,5.146,10.733,8.109,0.65595189,0.949164959,-0.512532039,-0.032244652,-0.222324169,-0.114999036,1.037840881,-0.293548983,-0.535599913,-0.14844689,1.012881592,-0.670721448,-0.968443424,0.361115663,1.500380984,1.073931602,1.127777795,0.094109761
26133,Osceola,Michigan,-2.032,0.0421,-2,0,1,23341,66,282.76,22943,18.219,17.487,0.118,0.218,0.078,0.318,17.3691,0.1264,0.7235,4.97,13.292,1.142,1.338,8.177,3.26,4.206,9.3231,8.896,0.514450418,0.850262962,-0.512908503,-0.070372693,-0.070417618,-0.354082156,0.942760697,-0.400294673,-0.5125754,0.757673266,0.26465225,0.227792443,-0.337258033,0.795007511,0.146071329,0.28508581,0.533395959,0.442028157
26135,Oscoda,Michigan,-1.8171,0.0692,-1,0,1,8276,24,290,8231,23.339,22.549,0.182,0,0,0.607,22.3545,0.3037,0.6804,5.565,17.767,1.397,1.859,9.865,4.544,5.649,11.9791,11.3595,1.677351764,1.943367558,-0.48881485,-0.301259163,-0.509258766,0.08883465,1.979533987,-0.317684412,-0.528252438,1.079164913,1.726165259,0.75939579,0.438325902,1.528150094,1.257211008,1.49604802,1.653105269,1.53109673
26137,Otsego,Michigan,-1.9146,0.0555,-1,0,1,24665,131,531.12,24209,17.973,17.254,0.021,0.165,0.112,0.421,16.973,0.2809,0.7187,4.586,13.533,1.421,1.549,7.163,3.767,4.003,9.0545,8.9182,0.458576642,0.799948191,-0.549425445,-0.126505642,0.120872113,-0.196225993,0.860386986,-0.328307728,-0.514321335,0.550189581,0.343361666,0.809429046,-0.023153983,0.35460077,0.584815735,0.114728687,0.420160296,0.451842373
26139,Ottawa,Michigan,-0.5697,0.5688,0,0,1,290494,1672,575.57,282706,10.156,9.273,0.202,0.033,0.178,0.471,8.8728,0.6901,0.5935,1.41,8.848,0.873,1.622,3.434,1.526,2.671,5.1623,4.9942,-1.316892072,-0.923494673,-0.481285584,-0.266308459,0.492199239,-0.119596788,-0.824146051,-0.137647159,-0.55986113,-1.165873397,-1.18673631,-0.332996969,0.085517087,-1.265001535,-1.35448646,-1.003082583,-1.220702873,-1.282886704
26141,Presque Isle,Michigan,-1.5335,0.1252,0,0,1,12738,15,117.76,12664,19.765,19.03,0.063,0.032,0.237,0.403,18.7697,0.3474,0.6475,3.682,16.139,0.75,1.492,7.486,3.735,6.301,10.5417,9.223,0.865592113,1.183463356,-0.533613985,-0.267367571,0.824143184,-0.223812507,1.234032144,-0.297323056,-0.540219365,0.061738406,1.194468459,-0.589417407,-0.108006736,0.494888124,0.55712378,2.043204888,1.047130057,0.586588913
26143,Roscommon,Michigan,-1.9101,0.0561,-1,0,1,23884,47,196.78,23662,26.262,25.408,0,0.232,0,0.621,25.1035,0.3592,0.7987,5.989,20.422,1.196,1.885,10.849,5.866,6.441,14.0267,12.2348,2.341250325,2.560749233,-0.557331174,-0.055545121,-0.509258766,0.110290827,2.551221268,-0.291825024,-0.485222424,1.308261482,2.593275211,0.340367269,0.477030667,1.955527049,2.401234882,2.160692559,2.516326949,1.91805095
26145,Saginaw,Michigan,-1.0171,0.3091,0,0,1,190800,1822,954.93,189448,16.571,11.405,4.105,0.075,0.078,0.908,10.6948,1.2864,4.5902,4.445,12.366,1.306,1.858,6.857,2.644,3.829,8.0571,8.5142,0.140141547,-0.463103721,0.988050757,-0.221825744,-0.070417618,0.550142464,-0.445239457,0.140189833,0.893884063,0.474004165,-0.037774799,0.56968636,0.436837257,0.221696961,-0.386998796,-0.031291704,-0.000320903,0.273241316
26147,St. Clair,Michigan,-0.8133,0.416,0,0,1,159337,754,473.21,158310,16.93,15.881,0.399,0.047,0.035,0.567,15.6301,0.3424,0.9576,3.728,13.234,1.307,1.92,7.113,3.006,3.515,8.6931,8.237,0.221680919,0.503458146,-0.40712231,-0.251480887,-0.312342867,0.027531286,0.581114941,-0.299652731,-0.427424713,0.086593222,0.245709736,0.571771079,0.529133234,0.332884461,-0.07373356,-0.294799766,0.26780226,0.150696235
26149,St. Joseph,Michigan,-0.125,0.9005,0,0,1,61043,549,899.37,60362,15.351,14.416,0.343,0.033,0.022,0.537,14.0784,0.3959,0.8764,3.449,11.968,1.721,1.501,6.275,2.571,3.255,7.8178,7.5329,-0.136956039,0.187101324,-0.428204255,-0.266308459,-0.385483058,-0.018446237,0.258420451,-0.274725213,-0.456960108,-0.064156643,-0.167759643,1.434844747,-0.094608932,-0.031080873,-0.450171068,-0.512991155,-0.101204351,-0.160573577
26151,Sanilac,Michigan,-1.1766,0.2394,0,0,1,41182,92,223.4,41043,17.755,17.15,0.088,0.115,0.039,0.363,16.6922,0.6018,0.4605,3.787,14.068,1.14,1.486,7.356,3.516,4.242,9.7361,8.0184,0.409062484,0.777490096,-0.524202402,-0.179461255,-0.289838192,-0.285115871,0.801991283,-0.178789213,-0.608238068,0.118472226,0.518090037,0.223623005,-0.116938604,0.438425722,0.367606966,0.315296926,0.707507384,0.054057148
26153,Schoolcraft,Michigan,-1.8784,0.0603,-1,0,1,8068,8,99.16,7962,21.728,19.505,0.126,0.98,0.025,1.093,19.4298,0.113,2.1854,6.32,15.416,0.791,1.583,10.739,3.303,5.25,10.9646,10.7636,1.311446672,1.286036387,-0.509896796,0.73667084,-0.368604552,0.833670523,1.371307798,-0.406538201,0.019170815,1.487108096,0.958340212,-0.503943928,0.02745994,1.90775117,0.183282393,1.161208157,1.225415098,1.267660171
26155,Shiawassee,Michigan,-1.0305,0.3028,0,0,1,68192,321,470.73,68085,15.368,14.795,0.015,0.079,0.022,0.457,14.4657,0.3701,0.5317,2.838,12.579,1.263,1.494,6.471,2.72,3.336,7.4701,7.8975,-0.133094843,0.268943805,-0.551684225,-0.217589295,-0.385483058,-0.141052966,0.338964097,-0.286746334,-0.582340038,-0.394293444,0.031789954,0.480043443,-0.105029446,0.054047057,-0.321230404,-0.445016146,-0.247786779,0.000609456
26157,Tuscola,Michigan,-1.0258,0.305,0,0,1,52516,300,571.25,52452,18.867,18.068,0.296,0.063,0.055,0.385,17.6714,0.5224,0.673,4.838,14.112,1.661,1.979,7.946,3.346,3.92,10.3924,8.4744,0.66163012,0.975725975,-0.445898032,-0.234535091,-0.199819495,-0.251399021,1.005627582,-0.215784445,-0.530944087,0.686350749,0.532460221,1.309761607,0.616963277,0.694678165,0.220493457,0.045075282,0.984188566,0.25564646
26159,Van Buren,Michigan,-0.8182,0.4132,0,0,1,75448,394,522.21,74747,15.02,12.863,0.982,0.072,0.09,1.013,12.5905,0.9231,1.5064,3.435,11.654,1.177,1.601,6.047,2.907,3.267,8.0793,6.9407,-0.212135794,-0.148258502,-0.187644193,-0.225003081,-0.002903595,0.711063795,-0.05100607,-0.029084323,-0.227806188,-0.071721152,-0.2703105,0.300757608,0.054255546,-0.130107241,-0.159405545,-0.502920783,0.009038113,-0.422374434
26161,Washtenaw,Michigan,-0.6157,0.5381,0,0,1,370963,2374,639.96,361155,9.07,7.024,1.302,0.022,0.285,0.437,6.8417,0.275,1.9535,1.716,7.592,0.606,1.529,3.241,1.551,2.129,4.2832,4.7869,-1.56355435,-1.409150982,-0.067175931,-0.277958694,1.094199275,-0.171704648,-1.246537479,-0.331056744,-0.065179652,-1.000534836,-1.596939738,-0.889616944,-0.052926878,-1.348826486,-1.332852121,-1.45792771,-1.591311478,-1.374530266
26163,Wayne,Michigan,0.0738,0.9411,0,1.119467546,2,1753893,27067,1543.25,1749048,15.982,7.589,7.559,0.079,0.202,0.553,7.2424,0.6054,8.1342,4.778,11.261,1.152,1.901,7.192,2.55,3.101,7.3676,8.6143,0.006362467,-1.287143061,2.288355067,-0.217589295,0.627227284,0.006075108,-1.163207143,-0.177111847,2.182965797,0.653931423,-0.398662369,0.248639633,0.500848983,0.367196229,-0.468343913,-0.642227593,-0.290998452,0.317493707
26165,Wexford,Michigan,-2.1548,0.0312,-2,0,1,33466,63,188.25,32904,15.922,14.94,0.234,0.216,0.021,0.511,14.8128,0.2614,0.8479,3.439,12.555,1.249,1.431,6.972,2.802,3.44,8.4458,7.4763,-0.007265283,0.300255573,-0.469238757,-0.072490917,-0.391109226,-0.058293424,0.411147675,-0.337393459,-0.467326594,-0.069559864,0.023951672,0.450857377,-0.198814068,0.271644471,-0.250269771,-0.35773959,0.163546193,-0.185595409
27001,Aitkin,Minnesota,-2.1539,0.0312,-2,0,1,15902,27,169.79,15655,17.93,17.17,0.083,0.262,0.013,0.402,17.1319,0.198,0.6004,3.969,14.031,0.696,1.258,6.701,4.139,5.136,10.1884,7.7419,0.448810088,0.781808961,-0.526084719,-0.023771754,-0.436118575,-0.225345091,0.893432133,-0.366933733,-0.557351349,0.216810847,0.506006019,-0.701992233,-0.456349616,0.153942077,0.906734707,1.065539625,0.898186797,-0.068178476
27003,Anoka,Minnesota,-0.5148,0.6067,0,0,1,353813,3245,917.15,345055,10.004,8.765,0.449,0.083,0.358,0.349,8.6253,0.2333,1.1453,1.253,8.777,0.903,1.144,3.872,1.82,2.174,5.1902,4.8137,-1.351415706,-1.033193831,-0.388299143,-0.213352846,1.504909581,-0.306572048,-0.875616623,-0.35048623,-0.359151395,-1.250703966,-1.209924561,-0.270455399,-0.626055122,-1.07476667,-1.100066627,-1.420163815,-1.208940866,-1.362682473
27005,Becker,Minnesota,-1.5985,0.1099,0,0,1,34371,134,389.86,33380,13.436,11.681,0.093,1.228,0.003,0.431,11.5339,0.2097,1.6926,2.707,10.763,0.941,1.189,5.063,2.741,3.475,7.2618,6.1744,-0.571908398,-0.403503392,-0.522320086,0.999330678,-0.492380261,-0.180900152,-0.270738621,-0.361482295,-0.160078474,-0.465075638,-0.561306721,-0.191236077,-0.559066107,-0.557484196,-0.303057559,-0.328367672,-0.33560133,-0.761141735
27007,Beltrami,Minnesota,-2.1766,0.0295,-2,0,1,46847,184,392.77,45590,13.507,9.778,0.138,2.766,0.039,0.785,9.7324,0.3444,3.4306,3.626,10.207,1.535,1.873,4.777,2.371,2.948,7.5631,5.9443,-0.555782227,-0.814443345,-0.505379236,2.628245316,-0.289838192,0.36163462,-0.645381996,-0.298720861,0.472095356,0.031480368,-0.742893589,1.047087012,0.459166929,-0.681701482,-0.623245784,-0.770624834,-0.20858009,-0.862864763
27009,Benton,Minnesota,-0.5588,0.5763,0,0,1,40545,299,737.45,39249,12.788,11.817,0.469,0.036,0.084,0.382,11.6309,0.2013,0.9554,3.31,9.496,1.126,1.857,4.994,1.72,3.037,6.4766,6.311,-0.719088099,-0.374135113,-0.380769877,-0.263131122,-0.036660607,-0.255996773,-0.250566316,-0.365396148,-0.428224934,-0.139261414,-0.975102695,0.194436939,0.435348612,-0.587452703,-1.186603985,-0.695936243,-0.666623827,-0.700753358
27011,Big Stone,Minnesota,-1.6294,0.1032,0,0,1,4989,22,440.97,4885,15.578,15.537,0,0,0,0.041,15.5374,0.0409,0,3.669,11.929,0.594,0.962,5.343,3.091,5.548,8.3521,7.2262,-0.085397717,0.429173677,-0.557331174,-0.301259163,-0.509258766,-0.778607952,0.561836873,-0.440132109,-0.775738672,0.054714219,-0.180496851,-0.914633572,-0.896988474,-0.435872868,-0.000176806,1.411289057,0.1240444,-0.296160073
27013,Blue Earth,Minnesota,0.1307,0.896,0,0,1,67427,824,1222.06,65685,9.616,8.969,0.158,0.012,0.117,0.359,8.7356,0.3852,0.4948,2.094,7.926,0.664,1.959,3.337,1.363,2.262,4.9859,4.6297,-1.439541823,-0.989141413,-0.49784997,-0.288549816,0.149002956,-0.291246207,-0.852678424,-0.279710716,-0.595761911,-0.796293083,-1.487856979,-0.768703242,0.587190381,-1.307131174,-1.495542354,-1.346314422,-1.295069109,-1.444025529
27015,Brown,Minnesota,0.1595,0.8733,0,0,1,25111,79,314.6,24876,10.351,9.768,0.141,0.048,0.032,0.362,9.5755,0.5105,0.2653,1.508,9.132,0.611,1.178,3.312,2.07,3.176,5.644,4.7073,-1.272601884,-0.816602778,-0.504249846,-0.250421775,-0.329221372,-0.286648455,-0.678011219,-0.221329071,-0.67923941,-1.112921832,-1.093983306,-0.879193349,-0.575441199,-1.317989328,-0.883723232,-0.57928777,-1.017629087,-1.409719979
27017,Carlton,Minnesota,-1.5395,0.1237,0,0,1,35837,121,337.64,34328,12.654,11.207,0.125,0.722,0.064,0.536,11.1833,0.1427,1.3284,2.735,9.921,0.752,1.29,5.194,2.062,3.356,6.802,5.8524,-0.749523408,-0.505860479,-0.510273259,0.46341988,-0.149183978,-0.019978822,-0.343650065,-0.392699934,-0.292551263,-0.449946619,-0.836299783,-0.585247969,-0.408712983,-0.500587468,-0.890646221,-0.428232193,-0.529442573,-0.903492082
27019,Carver,Minnesota,-0.5738,0.5661,0,0,1,103551,744,718.49,100146,6.662,6.122,0.085,0.078,0.121,0.257,6.0312,0.1368,0.4943,0.771,5.917,0.648,0.686,2.365,1.268,1.69,3.5588,3.1035,-2.110481389,-1.603931769,-0.525331792,-0.218648408,0.17150763,-0.447569786,-1.415090605,-0.39544895,-0.595943779,-1.511139217,-2.143986506,-0.802058746,-1.307854436,-1.729296215,-1.577752844,-1.826335478,-1.896702074,-2.118730808
27021,Cass,Minnesota,-1.7176,0.0859,-1,0,1,29519,54,182.93,28759,15.494,13.119,0.104,1.902,0.056,0.313,12.9038,0.3199,2.2706,2.987,12.547,0.779,1.109,6.102,3.581,3.832,8.9815,6.5127,-0.104476568,-0.092977037,-0.518178989,1.713172334,-0.194193327,-0.361745076,0.014148395,-0.310136266,0.050161155,-0.313785451,0.021338912,-0.528960556,-0.67815769,-0.106219301,0.423856249,-0.028774111,0.389385153,-0.611585454
27023,Chippewa,Minnesota,-0.805,0.4208,0,0,1,11924,93,779.94,11821,13.569,12.588,0,0.178,0.254,0.55,12.0379,0.9136,0.6175,2.618,10.973,2.293,1.024,4.094,2.022,4.128,6.8099,6.7592,-0.541700218,-0.207642888,-0.557331174,-0.112737183,0.91978805,0.001477356,-0.16592582,-0.033510705,-0.551131457,-0.513164305,-0.492721753,2.627304019,-0.804692497,-0.97834626,-0.925261164,0.219628394,-0.526112112,-0.502612285
27025,Chisago,Minnesota,-1.6438,0.1002,0,0,1,55922,167,298.63,53334,11.921,11.366,0.084,0.052,0.094,0.324,11.2067,0.2306,0.4837,1.657,10.295,0.911,1.644,4.404,2.068,2.67,6.6412,5.2799,-0.916009089,-0.471525507,-0.525708256,-0.246185326,0.019601079,-0.344886651,-0.338783757,-0.351744255,-0.599799384,-1.032413839,-0.714153221,-0.253777647,0.118267272,-0.843705145,-0.885453979,-1.003921781,-0.597232203,-1.156583927
27027,Clay,Minnesota,-0.7048,0.4809,0,0,1,63955,740,1157.06,62287,9.885,8.583,0.352,0.318,0.059,0.573,8.3051,0.4319,1.1479,1.974,8.098,0.864,1.75,3.152,1.448,2.672,4.9754,4.9095,-1.378444077,-1.072495497,-0.424816086,0.035538532,-0.177314821,0.03672679,-0.942206025,-0.257951556,-0.35820568,-0.861131735,-1.431682625,-0.35175944,0.27606362,-1.387481516,-1.421985599,-1.002243386,-1.29949567,-1.320331034
27029,Clearwater,Minnesota,-1.6627,0.0964,-1,0,1,8810,14,158.91,8714,16.789,14.012,0.034,2.123,0,0.62,13.748,0.3557,2.6853,4.641,12.31,1.389,1.71,5.772,3.179,4.636,9.2839,7.5052,0.189655706,0.099860262,-0.544531422,1.947236141,-0.509258766,0.108758243,0.189709837,-0.293455796,0.201002632,0.579907296,-0.056064124,0.742718038,0.216517828,-0.249546939,0.075976069,0.6459408,0.516870129,-0.172819244
27031,Cook,Minnesota,-1.2372,0.216,0,0,1,5393,2,37.09,5270,13.643,11.404,0,1.195,0.038,1.006,11.4042,0.3985,1.8406,3.833,9.81,0.436,1.404,4.649,3.605,3.548,6.3567,7.2865,-0.52489266,-0.463319664,-0.557331174,0.964379974,-0.295464361,0.700335706,-0.29771128,-0.273513782,-0.106245489,0.143327042,-0.872551838,-1.244019175,-0.239007477,-0.737295233,0.444625215,-0.267106244,-0.717170945,-0.269502539
